S.No.,Code,Name,Branch,2020,2019,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR,links
994,E183,Sha-Shib College of Engineering Chickballapur,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://shashibgroup.org/sha-shib-college-of-engineering-bangalore
995,E184,C Byre Gowda Institute of Technology Kolar,AI-Artificial Intelligence,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180608,0,0,0,0,0,0,0,0,http://cbitkolar.edu.in
996,E184,C Byre Gowda Institute of Technology Kolar,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167447,0,0,0,0,0,0,0,0,http://cbitkolar.edu.in
997,E184,C Byre Gowda Institute of Technology Kolar,CS-Computer Science,,,153187,0,0,136069,0,151082,112078,0,0,89969,0,121843,129144,0,0,75466,108465,110843,138606,0,156795,100874,0,0,http://cbitkolar.edu.in
998,E184,C Byre Gowda Institute of Technology Kolar,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177793,0,0,0,0,0,0,0,0,http://cbitkolar.edu.in
999,E184,C Byre Gowda Institute of Technology Kolar,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cbitkolar.edu.in
1000,E185,Angadi Institute of Technology and Management Belgaum,AD-Artificial Intelligence and Data Science,,,0,0,0,153418,0,0,0,0,0,0,0,0,119199,0,0,117973,142897,182741,121582,0,0,0,0,0,https://aitmbgm.ac.in
1001,E185,Angadi Institute of Technology and Management Belgaum,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142815,0,0,0,0,0,0,0,0,https://aitmbgm.ac.in
1002,E185,Angadi Institute of Technology and Management Belgaum,CS-Computer Science,,,76137,0,0,66600,80109,94002,58437,0,0,57813,0,0,51526,0,78800,49789,54723,59173,98209,0,132022,58941,0,0,https://aitmbgm.ac.in
1003,E185,Angadi Institute of Technology and Management Belgaum,EC-Electronics and Communication,,,136149,0,0,101260,0,0,109134,0,0,121917,0,0,78676,0,0,76446,85486,111857,107647,0,0,175227,0,0,https://aitmbgm.ac.in
1004,E185,Angadi Institute of Technology and Management Belgaum,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171046,0,0,0,0,0,0,0,0,https://aitmbgm.ac.in
1005,E185,Angadi Institute of Technology and Management Belgaum,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://aitmbgm.ac.in
1006,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE-Aerospace ,,,0,0,0,165962,0,0,163653,0,0,128643,0,0,152080,0,0,125039,0,163847,0,0,0,0,0,0,https://www.acsce.edu.in
1007,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM-Bio Medical Engineering,,,169313,0,0,162151,0,0,181601,0,0,0,0,0,0,0,0,147215,0,0,178811,0,0,0,0,0,https://www.acsce.edu.in
1008,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.acsce.edu.in
1009,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS-Computer Science,,,64426,0,0,70281,120187,123654,50335,0,0,46136,0,0,59927,0,67887,42170,60725,60295,84937,0,145213,71623,0,0,https://www.acsce.edu.in
1010,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC-Electronics and Communication,,,0,0,0,140901,0,0,0,0,0,121521,0,0,157457,0,0,113127,0,0,0,0,0,0,0,0,https://www.acsce.edu.in
1011,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.acsce.edu.in
1012,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE-Aerospace ,,,0,0,0,129507,0,0,139833,0,0,69013,0,0,71577,0,0,65345,121774,101551,108542,0,0,79333,0,0,https://www.acsce.edu.in
1013,E188,Vijaya Vittala Institute of Technology Bangalore,AI-Artificial Intelligence,,,0,0,0,182315,0,0,164111,0,0,172179,0,0,0,0,0,162037,180423,0,178288,0,0,0,0,0,https://www.svvit.org
1014,E188,Vijaya Vittala Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.svvit.org
1015,E188,Vijaya Vittala Institute of Technology Bangalore,CS-Computer Science,,,111972,0,0,109457,0,117344,99942,0,0,88654,0,0,87591,0,0,86890,0,98436,135851,0,0,0,0,0,https://www.svvit.org
1016,E188,Vijaya Vittala Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182239,0,0,0,0,0,0,0,0,https://www.svvit.org
1017,E188,Vijaya Vittala Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.svvit.org
1018,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",AD-Artificial Intelligence and Data Science,,,0,0,0,170810,0,0,88854,0,0,90204,0,0,166395,0,0,87610,112175,0,164358,0,0,0,0,0,https://navkisce.com
1019,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://navkisce.com
1020,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168747,0,0,0,0,0,0,0,0,https://navkisce.com
1021,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CS-Computer Science,,,59264,0,0,94383,0,125847,70354,0,115584,59183,0,68055,85966,0,0,57417,120872,62468,138929,0,0,99416,0,0,https://navkisce.com
1022,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",EC-Electronics and Communication,,,127311,0,0,165877,0,0,157578,0,0,114929,182724,0,156026,0,0,104863,0,140571,179027,0,0,0,0,0,https://navkisce.com
1023,E191,Akshaya Institute of Technology Tumkur,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172158,0,0,0,0,0,0,0,0,http://www.ait-tumkur.ac.in
1024,E191,Akshaya Institute of Technology Tumkur,CS-Computer Science,,,161957,0,0,145634,147245,177258,110568,0,0,113267,0,0,109010,0,0,101569,107785,118742,147454,0,164818,114982,0,0,http://www.ait-tumkur.ac.in
1025,E191,Akshaya Institute of Technology Tumkur,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181771,0,0,0,0,0,0,0,0,http://www.ait-tumkur.ac.in
1026,E191,Akshaya Institute of Technology Tumkur,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143439,0,0,0,0,0,0,0,0,http://www.ait-tumkur.ac.in
1027,E193,"Srinivas University Mukka, Suratkal, Mangalore",AI-Artificial Intelligence,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167942,0,0,0,0,0,0,0,0,https://srinivasuniversity.edu.in
1028,E193,"Srinivas University Mukka, Suratkal, Mangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://srinivasuniversity.edu.in
1029,E193,"Srinivas University Mukka, Suratkal, Mangalore",CS-Computer Science,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181431,0,0,0,0,0,0,0,0,https://srinivasuniversity.edu.in
1030,E193,"Srinivas University Mukka, Suratkal, Mangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177481,0,0,0,0,0,0,0,0,https://srinivasuniversity.edu.in
1031,E193,"Srinivas University Mukka, Suratkal, Mangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://srinivasuniversity.edu.in
1032,E194,Government Engineering College KARWAR,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181992,0,0,0,0,0,0,0,0,http://dte.karnataka.gov.in/Institutes/geckarwar/
1033,E194,Government Engineering College KARWAR,CS-Computer Science,,,56890,0,0,82825,0,84333,76883,0,180932,70096,70465,0,56812,67824,58764,51616,52130,56289,98987,0,116129,104433,0,0,http://dte.karnataka.gov.in/Institutes/geckarwar/
1034,E194,Government Engineering College KARWAR,EC-Electronics and Communication,,,160971,177938,0,142957,0,150284,0,0,0,122751,0,0,119013,0,0,110801,121657,139991,157818,0,0,142091,0,174220,http://dte.karnataka.gov.in/Institutes/geckarwar/
1035,E194,Government Engineering College KARWAR,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176962,0,0,0,0,0,0,0,0,http://dte.karnataka.gov.in/Institutes/geckarwar/
1036,E196,"Jain College of Engineering Machche,Belgaum",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175865,0,0,0,0,0,0,0,0,https://www.jce.ac.in
1037,E196,"Jain College of Engineering Machche,Belgaum",CS-Computer Science,,,51165,0,0,37610,0,50298,37698,0,0,44172,0,0,31078,0,0,29979,32148,33426,51137,0,104053,0,0,0,https://www.jce.ac.in
1038,E196,"Jain College of Engineering Machche,Belgaum",EC-Electronics and Communication,,,124463,0,0,66438,71808,94522,63875,0,88067,69043,0,0,58996,0,75011,46403,49234,61276,123598,0,0,85648,0,0,https://www.jce.ac.in
1039,E196,"Jain College of Engineering Machche,Belgaum",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159776,0,0,0,0,0,0,0,0,https://www.jce.ac.in
1040,E196,"Jain College of Engineering Machche,Belgaum",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.jce.ac.in
1041,E197,Veerappa Nisty Engineering College Yadigir Dist,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171132,0,0,0,0,0,0,0,0,http://veerappanistyecs.org
1042,E197,Veerappa Nisty Engineering College Yadigir Dist,CS-Computer Science,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176047,0,0,0,0,0,0,0,0,http://veerappanistyecs.org
1043,E197,Veerappa Nisty Engineering College Yadigir Dist,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://veerappanistyecs.org
1044,E197,Veerappa Nisty Engineering College Yadigir Dist,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://veerappanistyecs.org
1045,E197,Veerappa Nisty Engineering College Yadigir Dist,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://veerappanistyecs.org
1046,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,AI-Artificial Intelligence,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171477,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
1047,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168255,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
1048,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,CS-Computer Science,,,62666,0,0,84283,0,0,63013,0,0,0,0,0,54548,0,0,49356,0,71568,66672,79698,0,124556,0,0,http://sharnbasvauniversity.edu.in
1049,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178947,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
1050,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178254,0,0,0,0,0,0,0,0,http://sharnbasvauniversity.edu.in
1051,E199,"AGM Rural Engineering College Hubli, Dharwad (D)",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179329,0,0,0,0,0,0,0,0,https://agmrcet.ac.in
1052,E199,"AGM Rural Engineering College Hubli, Dharwad (D)",CS-Computer Science,,,0,0,0,82761,0,0,93368,0,0,76913,0,0,74873,0,0,64192,0,105080,124575,138080,0,66657,0,0,https://agmrcet.ac.in
1053,E199,"AGM Rural Engineering College Hubli, Dharwad (D)",EC-Electronics and Communication,,,0,0,0,134965,0,173925,0,0,0,142784,0,0,112686,0,0,109819,139141,140497,173979,0,0,145037,0,0,https://agmrcet.ac.in
1054,E199,"AGM Rural Engineering College Hubli, Dharwad (D)",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165257,0,0,0,0,0,0,0,0,https://agmrcet.ac.in
1055,E199,"AGM Rural Engineering College Hubli, Dharwad (D)",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://agmrcet.ac.in
1056,E201,"Gopalan College of Engineering and Management White Field, Bangalore",AE-Aerospace ,,,0,0,0,180276,0,0,0,0,0,151865,0,0,0,0,0,145922,150551,149094,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1057,E201,"Gopalan College of Engineering and Management White Field, Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1058,E201,"Gopalan College of Engineering and Management White Field, Bangalore",CS-Computer Science,,,45966,0,0,64406,0,172363,50342,0,0,47130,0,0,44957,0,0,42136,68386,63809,77148,0,150789,0,0,0,https://www.gopalancolleges.com/gcem/
1059,E201,"Gopalan College of Engineering and Management White Field, Bangalore",EC-Electronics and Communication,,,0,0,0,122420,0,0,156491,0,0,116595,0,0,143739,0,0,114008,0,148926,179144,0,0,119371,0,0,https://www.gopalancolleges.com/gcem/
1060,E201,"Gopalan College of Engineering and Management White Field, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118221,0,0,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1061,E201,"Gopalan College of Engineering and Management White Field, Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1062,E201,"Gopalan College of Engineering and Management White Field, Bangalore",CS-Computer Science,,,0,0,0,0,0,0,0,0,0,0,0,0,170472,0,0,141743,0,161617,178819,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1063,E201,"Gopalan College of Engineering and Management White Field, Bangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168031,0,0,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1064,E201,"Gopalan College of Engineering and Management White Field, Bangalore",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1065,E201,"Gopalan College of Engineering and Management White Field, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.gopalancolleges.com/gcem/
1066,E203,"K.S. School of Engineering And Management Mallasandra, Bangalore",AD-Artificial Intelligence and Data Science,,,122660,0,0,113272,0,0,86828,0,0,63686,0,0,89365,0,0,63104,101154,123306,176879,0,0,0,0,0,https://kssem.edu.in
1067,E203,"K.S. School of Engineering And Management Mallasandra, Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://kssem.edu.in
1068,E203,"K.S. School of Engineering And Management Mallasandra, Bangalore",CS-Computer Science,,,96319,0,143598,87256,132988,0,68842,0,0,51419,0,0,62531,0,130378,50731,87646,85606,117597,0,0,97624,0,0,https://kssem.edu.in
1069,E203,"K.S. School of Engineering And Management Mallasandra, Bangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180704,0,0,0,0,0,0,0,0,https://kssem.edu.in
1070,E203,"K.S. School of Engineering And Management Mallasandra, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://kssem.edu.in
1071,E204,"Bangalore Technological Institute Sarjapura Rd, Bangalore",AI-Artificial Intelligence,,,131964,0,0,135251,0,0,142206,0,0,132140,0,0,121758,0,0,119056,0,140154,0,0,0,0,0,0,https://btibangalore.org
1072,E204,"Bangalore Technological Institute Sarjapura Rd, Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://btibangalore.org
1073,E204,"Bangalore Technological Institute Sarjapura Rd, Bangalore",CS-Computer Science,,,112306,0,0,99819,179166,114516,81821,0,0,78089,0,99833,80350,0,113565,69088,78309,88100,180696,0,0,140342,0,0,https://btibangalore.org
1074,E204,"Bangalore Technological Institute Sarjapura Rd, Bangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164535,0,0,0,0,0,0,0,0,https://btibangalore.org
1075,E204,"Bangalore Technological Institute Sarjapura Rd, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://btibangalore.org
1076,E205,"ATME College of Engineering Varun hobli,Mysore",AI-Artificial Intelligence,,,60742,0,0,58943,0,0,52657,0,0,51056,0,125519,51594,0,0,46385,76046,79968,107593,134760,0,0,0,0,https://atme.in
1077,E205,"ATME College of Engineering Varun hobli,Mysore",CD-Computer Sc. and design ,,,87656,0,0,118986,0,0,79708,0,0,86884,0,0,79787,0,0,73314,0,176115,181839,0,0,0,0,0,https://atme.in
1078,E205,"ATME College of Engineering Varun hobli,Mysore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181426,0,0,0,0,0,0,0,0,https://atme.in
1079,E205,"ATME College of Engineering Varun hobli,Mysore",CS-Computer Science,,,45967,0,74790,47215,106034,107933,50013,0,0,40169,0,0,47355,0,74176,39018,44553,68753,66055,0,100570,43873,0,0,https://atme.in
1080,E205,"ATME College of Engineering Varun hobli,Mysore",DS-Computer Science and Data Science,,,0,0,0,105025,0,0,60744,0,0,57571,0,0,62559,0,0,56221,105514,156687,141827,0,0,150924,0,0,https://atme.in
1081,E205,"ATME College of Engineering Varun hobli,Mysore",EC-Electronics and Communication,,,82569,0,0,170069,0,0,83127,0,0,87428,0,0,73478,0,128286,60624,71150,88765,132017,0,170831,100228,0,0,https://atme.in
1082,E205,"ATME College of Engineering Varun hobli,Mysore",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182794,0,0,0,0,0,0,0,0,https://atme.in
1083,E205,"ATME College of Engineering Varun hobli,Mysore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://atme.in
1084,E206,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,AD-Artificial Intelligence and Data Science,,,71913,0,0,74399,0,82494,77757,0,0,0,0,0,68514,0,0,61729,70032,66270,0,0,0,0,0,0,https://sode-edu.in
1085,E206,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,AI-Artificial Intelligence,,,65312,0,0,86686,107353,107237,141142,0,0,117781,0,0,88270,0,0,55462,0,73089,139151,0,0,0,0,0,https://sode-edu.in
1086,E206,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175889,0,0,0,0,0,0,0,0,https://sode-edu.in
1087,E206,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,CS-Computer Science,,,46147,0,48077,49674,0,50478,45144,0,0,52497,0,0,52587,71621,66478,32368,39550,38363,107668,0,149979,126434,0,0,https://sode-edu.in
1088,E206,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,EC-Electronics and Communication,,,108458,0,0,136169,139680,147814,130528,0,0,0,0,0,148953,0,0,94042,94616,127504,165781,0,0,149304,0,0,https://sode-edu.in
1089,E206,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174141,0,0,0,0,0,0,0,0,https://sode-edu.in
1090,E207,"VSMs Somashekar R Kothiwale Institute of Technology Nippani, Belgaum- Dist",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178816,0,0,0,0,0,0,0,0,https://www.vsmit.ac.in
1091,E207,"VSMs Somashekar R Kothiwale Institute of Technology Nippani, Belgaum- Dist",CS-Computer Science,,,107721,0,0,107992,0,117890,119191,0,0,147089,0,0,92176,0,0,78631,0,86468,120178,148857,160300,0,0,0,https://www.vsmit.ac.in
1092,E207,"VSMs Somashekar R Kothiwale Institute of Technology Nippani, Belgaum- Dist",EC-Electronics and Communication,,,0,0,0,127975,130348,168701,142795,0,0,0,0,0,106793,0,0,105306,0,114285,146331,0,148172,163476,0,0,https://www.vsmit.ac.in
1093,E207,"VSMs Somashekar R Kothiwale Institute of Technology Nippani, Belgaum- Dist",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182068,0,0,0,0,0,0,0,0,https://www.vsmit.ac.in
1094,E208,Achutha Institute of Technology Bangalore,AE-Aerospace ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181353,0,0,0,0,0,0,0,0,https://collegedunia.com/college/12716-achutha-institute-of-technology-ait-bangalore
1095,E208,Achutha Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://collegedunia.com/college/12716-achutha-institute-of-technology-ait-bangalore
1096,E208,Achutha Institute of Technology Bangalore,CS-Computer Science,,,108598,0,0,117336,0,0,0,0,0,0,0,0,82345,0,0,77140,0,122766,181214,0,0,0,0,0,https://collegedunia.com/college/12716-achutha-institute-of-technology-ait-bangalore
1097,E208,Achutha Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://collegedunia.com/college/12716-achutha-institute-of-technology-ait-bangalore
1098,E208,Achutha Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://collegedunia.com/college/12716-achutha-institute-of-technology-ait-bangalore
1099,E209,Jyothi Institute of Technology Bangalore,AI-Artificial Intelligence,,,50104,0,0,83464,0,0,105774,0,0,56679,0,0,55933,0,0,48772,0,82785,173549,0,0,0,0,0,https://www.jyothyit.ac.in
1100,E209,Jyothi Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.jyothyit.ac.in
1101,E209,Jyothi Institute of Technology Bangalore,CS-Computer Science,,,85887,0,0,51960,162223,56113,91723,0,0,33216,0,0,37371,0,65072,31908,58766,55216,122456,0,0,53122,0,0,https://www.jyothyit.ac.in
1102,E209,Jyothi Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,155649,0,0,0,0,0,180775,0,0,164031,0,0,129905,0,174477,150800,0,0,0,0,0,https://www.jyothyit.ac.in
1103,E209,Jyothi Institute of Technology Bangalore,IS-Information Science,,,77012,0,0,74107,0,0,96965,0,0,47449,0,0,48227,0,0,41951,0,72144,140341,0,0,98169,0,0,https://www.jyothyit.ac.in
1104,E209,Jyothi Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140089,0,0,0,0,0,0,0,0,https://www.jyothyit.ac.in
1105,E210,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182903,0,0,0,0,0,0,0,0,https://gmitmandya.in
1106,E210,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",CS-Computer Science,,,114970,0,0,153995,0,0,100280,0,0,88495,0,0,99505,0,0,87419,98468,99280,111844,0,120106,0,0,0,https://gmitmandya.in
1107,E210,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,134170,0,0,176345,0,0,114793,134531,118694,177155,0,0,0,0,0,https://gmitmandya.in
1108,E210,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174858,0,0,0,0,0,0,0,0,https://gmitmandya.in
1109,E210,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181590,0,0,0,0,0,0,0,0,https://gmitmandya.in
1110,E211,"Jain Institute of Technology Cross,Davanagere",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177626,0,0,0,0,0,0,0,0,http://www.jitd.in
1111,E211,"Jain Institute of Technology Cross,Davanagere",CS-Computer Science,,,45885,0,0,48049,141589,58864,43614,0,0,48018,0,0,40322,0,0,38282,0,44815,77865,0,127298,0,0,0,http://www.jitd.in
1112,E211,"Jain Institute of Technology Cross,Davanagere",EC-Electronics and Communication,,,87710,0,0,82768,0,120523,90638,0,0,76917,0,0,72004,0,0,64647,71202,83949,91645,0,100619,0,0,0,http://www.jitd.in
1113,E211,"Jain Institute of Technology Cross,Davanagere",EE-Electrical and Electronics,,,143457,0,0,153921,0,0,117303,0,0,0,0,0,128290,0,0,102237,0,106779,137479,0,0,105940,0,157744,http://www.jitd.in
1114,E211,"Jain Institute of Technology Cross,Davanagere",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.jitd.in
1115,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,AI-Artificial Intelligence,,,24640,0,0,34522,0,0,21985,0,0,22527,0,0,25231,0,0,20879,41130,30850,48742,0,102891,59532,0,0,https://www.dsatm.edu.in
1116,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,CD-Computer Sc. and design ,,,43982,0,0,39412,0,0,36694,0,0,25388,0,0,24515,0,0,24324,68555,50224,104270,0,0,0,0,126366,https://www.dsatm.edu.in
1117,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180519,0,0,0,0,0,0,0,0,https://www.dsatm.edu.in
1118,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,CS-Computer Science,,,22514,0,29211,23993,60244,29245,26738,0,28852,15973,0,0,17407,0,23134,15297,26098,20797,51489,131182,63623,43442,0,0,https://www.dsatm.edu.in
1119,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,CE-Civil,,,44228,98696,0,43266,0,76450,72742,0,120505,32070,0,54523,34604,0,0,30237,40252,44841,108919,0,0,46134,0,0,https://www.dsatm.edu.in
