S.No.,Code,Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
296,E056,The National Institute of Engineering Mysore,EE-Electrical and Electronics,28917,0,0,20416,0,37229,24965,0,0,15915,0,0,14605,0,0,13391,36353,16564,41469,0,0,0,0,0
297,E056,The National Institute of Engineering Mysore,IS-Information Science,18321,0,0,10682,0,17166,7398,0,0,6828,10747,0,6040,0,0,5723,7825,8302,38101,0,0,16238,0,30551
298,E056,The National Institute of Engineering Mysore,ME-Mechanical,36976,0,0,40918,0,44411,23280,0,0,30628,0,0,23833,0,0,20068,28237,43141,85200,0,0,0,0,0
299,E057,JSS Science and Technology University(Formerly SJCE) Mysore,BT-Bio Technology,0,0,0,33205,0,113298,0,0,0,0,101607,0,0,0,0,20292,0,54650,98773,129541,0,117255,0,0
300,E057,JSS Science and Technology University(Formerly SJCE) Mysore,CB-Computer Science and System Bus,13698,0,0,13667,0,0,10365,0,0,7438,0,0,4648,0,0,4480,18310,14567,79604,0,97226,0,0,0
301,E057,JSS Science and Technology University(Formerly SJCE) Mysore,CE-Civil,46951,0,0,39826,0,0,28793,0,0,24733,0,0,33837,0,0,24676,79788,43853,32839,0,0,33353,0,0
302,E057,JSS Science and Technology University(Formerly SJCE) Mysore,CS-Computer Science,7821,14757,0,5844,0,6213,4415,0,0,3643,0,0,3862,0,0,2437,6434,3876,19277,0,40527,8002,0,19440
303,E057,JSS Science and Technology University(Formerly SJCE) Mysore,CT-Construction Technology Management,0,0,0,114377,0,0,113663,0,0,101963,0,0,82217,0,0,62010,0,99652,90813,0,0,99198,0,0
304,E057,JSS Science and Technology University(Formerly SJCE) Mysore,EC-Electronics and Communications,0,0,0,10225,0,10781,6951,0,0,5189,0,0,5944,0,0,4182,6451,5425,20748,0,0,0,0,0
305,E057,JSS Science and Technology University(Formerly SJCE) Mysore,IS-Information Science,0,0,0,6291,0,8198,26450,0,0,5940,0,0,4521,0,0,3693,0,4657,30988,0,0,0,0,0
306,E057,JSS Science and Technology University(Formerly SJCE) Mysore,ME-Mechanical,0,0,0,47665,0,0,,0,0,22003,0,0,23129,0,0,18061,39088,37840,105849,0,0,0,0,0
307,E058,P E S College of Engineering Mandya,AU-Automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127148,0,0,0,0,0,0,0,0
308,E058,P E S College of Engineering Mandya,CE-Civil,0,0,0,57883,0,0,0,0,0,48683,0,0,0,0,0,47119,0,55247,76753,0,0,137345,0,0
309,E058,P E S College of Engineering Mandya,CS-Computer Science,38289,0,41747,28766,29821,29655,34697,0,0,20237,0,0,24884,0,37510,20050,29124,27759,44501,0,71694,25667,0,0
310,E058,P E S College of Engineering Mandya,EC-Electronics and Communications,54539,0,0,48471,0,119219,54274,0,0,29269,0,0,30090,0,0,28169,39405,34843,51520,55475,72504,41934,0,0
311,E058,P E S College of Engineering Mandya,EE-Electrical and Electronics,0,0,0,72755,0,0,0,115557,54250,0,0,0,0,0,0,32675,0,0,54768,0,0,57253,0,0
312,E058,P E S College of Engineering Mandya,IS-Information Science,47844,0,0,46479,0,76282,33950,0,0,28622,35412,0,29078,0,0,25420,0,31175,87069,0,0,0,0,0
313,E058,P E S College of Engineering Mandya,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137210,0,0,0,0,0,0,0,0
314,E059,P D A College of Engineering Gulbarga,AU-Automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138196,0,0,0,0,0,0,0,0
315,E059,P D A College of Engineering Gulbarga,CE-Civil,58257,0,0,65315,0,0,0,0,0,0,0,0,62647,0,0,48737,0,43887,60349,0,86745,0,0,0
316,E059,P D A College of Engineering Gulbarga,CR-Ceramics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132377,0,0,0,0,0,0,0,0
317,E059,P D A College of Engineering Gulbarga,CS-Computer Science,38735,0,0,33997,0,0,0,0,0,0,0,0,30936,0,0,19413,28174,31788,48268,0,97865,0,0,0
318,E059,P D A College of Engineering Gulbarga,EC-Electronics and Communications,0,0,0,67777,98231,0,0,0,0,78594,0,0,0,0,0,37022,0,60394,99189,0,0,0,0,0
319,E059,P D A College of Engineering Gulbarga,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36929,0,0,0,0,0,53256,0,0
320,E059,P D A College of Engineering Gulbarga,EI-Electronics and Instrumentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133889,0,0,0,0,0,0,0,0
321,E059,P D A College of Engineering Gulbarga,IS-Information Science,0,0,0,60139,0,0,0,0,120895,72986,0,0,0,79809,0,42289,0,0,107030,0,0,0,0,0
322,E059,P D A College of Engineering Gulbarga,IP-Industrial and Production ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140468,0,0,0,0,0,0,0,0
323,E059,P D A College of Engineering Gulbarga,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57309,0,0,0,0,0,82665,0,0
324,E060,"Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",CE-Civil,54238,0,0,60593,0,0,130572,0,0,58417,0,0,0,0,0,46070,54810,65334,62985,0,0,0,0,93055
325,E060,"Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",CS-Computer Science,24428,0,0,21806,0,22788,31501,0,0,15860,0,22753,17758,0,0,15362,19267,21376,41019,76662,44593,44656,0,0
326,E060,"Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",EC-Electronics and Communications,26849,0,0,22989,23539,32760,25105,0,0,19934,0,0,22394,0,0,18885,0,23255,43752,0,66460,28937,0,0
327,E060,"Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",IS-Information Science,18363,0,0,26006,0,40547,33415,0,0,20233,0,0,18979,0,0,17901,0,19049,42502,0,77354,53211,73049,0
328,E060,"Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",MD-Medical Electronics,0,0,0,65328,0,0,0,0,0,0,0,0,0,0,0,46790,0,55203,103551,0,0,122859,0,0
329,E060,"Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",ME-Mechanical,100736,0,0,69588,0,114132,0,0,0,61230,0,0,55843,0,0,55186,0,78873,136609,0,0,86074,0,0
330,E061,University B.D.T. college of Engineering Davangere,CE-Civil,43656,0,76214,58454,0,61641,48590,0,0,47841,0,0,38297,0,0,34312,39306,43638,57813,91132,59826,44030,0,0
331,E061,University B.D.T. college of Engineering Davangere,CS-Computer Science,30346,0,0,27017,29403,31636,25483,0,49012,23602,0,0,22149,0,26663,20029,20315,24558,53336,55715,58092,21942,0,0
332,E061,University B.D.T. college of Engineering Davangere,EC-Electronics and Communications,39398,0,0,35808,0,39217,32629,0,0,28548,0,41666,27573,43524,30638,23157,27482,30632,59729,0,72272,35200,0,0
333,E061,University B.D.T. college of Engineering Davangere,EE-Electrical and Electronics,30405,64471,45224,38431,0,41330,29578,0,52206,47963,0,0,32924,0,0,28058,34889,40140,44482,0,59396,30589,0,0
334,E061,University B.D.T. college of Engineering Davangere,EI-Electronics and Instrumentation,74149,0,0,119178,0,128747,99330,0,0,121631,0,0,72464,0,0,67528,68355,78622,131177,0,139115,104954,0,119414
335,E061,University B.D.T. college of Engineering Davangere,IP-Industrial and Production ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140860,0,0,0,0,0,0,0,0
336,E061,University B.D.T. college of Engineering Davangere,ME-Mechanical,78346,0,0,67447,0,80947,103217,0,0,54248,105766,0,52171,0,78331,47092,67474,68492,88927,0,89047,74639,0,0
337,E062,Bapuji Institute of Engineering and Technology Davangere,BT-Bio Technology,0,0,0,88368,0,0,0,0,0,54141,0,0,0,0,0,44212,53558,72726,79316,0,0,140067,0,0
338,E062,Bapuji Institute of Engineering and Technology Davangere,CE-Civil,57984,0,0,100735,0,129846,82612,0,0,51746,0,0,53025,0,63623,46132,62654,51557,73720,130744,124597,61650,0,0
339,E062,Bapuji Institute of Engineering and Technology Davangere,CH-Chemical,0,0,0,75621,0,0,74569,0,0,0,0,0,0,0,0,42961,0,82750,131446,0,0,0,0,0
340,E062,Bapuji Institute of Engineering and Technology Davangere,CS-Computer Science,32055,0,0,24028,0,28116,20066,0,46103,33735,0,0,19320,29382,0,16752,26455,22224,60321,0,99087,21203,0,0
341,E062,Bapuji Institute of Engineering and Technology Davangere,EC-Electronics and Communications,35616,0,0,41537,0,44970,38871,0,90278,24908,0,0,26497,0,33922,22338,23319,33278,81700,0,90774,36774,0,0
342,E062,Bapuji Institute of Engineering and Technology Davangere,EE-Electrical and Electronics,39725,0,0,47448,0,0,41122,0,0,33526,0,0,37843,0,0,31648,49417,54315,47807,0,105083,0,0,0
343,E062,Bapuji Institute of Engineering and Technology Davangere,EI-Electronics and Instrumentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126085,0,0,0,0,0,0,0,0
344,E062,Bapuji Institute of Engineering and Technology Davangere,IS-Information Science,39134,0,0,44676,58310,68518,33617,0,0,40508,0,136644,36210,0,0,31781,33892,42840,106945,0,0,48766,0,0
345,E062,Bapuji Institute of Engineering and Technology Davangere,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140001,0,0,0,0,0,0,0,0
346,E062,Bapuji Institute of Engineering and Technology Davangere,TX-Textile,140137,0,0,140741,0,0,0,0,0,125877,0,0,118082,0,0,106159,0,106888,0,0,0,117062,0,0
347,E063,S J M Institute of Technology Chitradurga,CE-Civil,131201,0,0,0,0,0,134713,0,0,0,0,0,0,0,0,128289,0,140161,138210,0,0,0,0,0
348,E063,S J M Institute of Technology Chitradurga,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140853,0,0,0,0,0,0,0,0
349,E063,S J M Institute of Technology Chitradurga,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139028,0,0,0,0,0,0,0,0
350,E063,S J M Institute of Technology Chitradurga,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125854,0,0,0,0,0,0,0,0
351,E063,S J M Institute of Technology Chitradurga,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134740,0,0,0,0,0,0,0,0
352,E064,Adhichunchanagiri Institute of Technology Chickmagalur,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139249,0,0,0,0,0,0,0,0
353,E064,Adhichunchanagiri Institute of Technology Chickmagalur,CS-Computer Science,65242,0,0,61237,0,67556,45884,0,0,31769,0,0,29977,0,46739,29449,39503,40761,86401,0,107112,79790,0,0
354,E064,Adhichunchanagiri Institute of Technology Chickmagalur,EC-Electronics and Communications,65298,0,0,87071,0,0,88198,0,0,68930,0,0,66769,0,0,56915,58217,91805,98969,0,0,92999,0,0
355,E064,Adhichunchanagiri Institute of Technology Chickmagalur,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131312,0,0,0,0,0,0,0,0
356,E064,Adhichunchanagiri Institute of Technology Chickmagalur,IS-Information Science,127801,0,0,65218,0,0,62076,0,0,42916,0,56709,42518,0,0,38774,41693,42639,129401,0,0,121911,0,0
357,E064,Adhichunchanagiri Institute of Technology Chickmagalur,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138169,0,0,0,0,0,0,0,0
358,E065,Jawaharlal Nehru National College of Engineering Shimoga,CE-Civil,110446,0,0,135894,0,0,85215,0,0,91279,0,0,117660,0,0,84137,128502,114341,132670,0,0,114188,0,0
359,E065,Jawaharlal Nehru National College of Engineering Shimoga,CS-Computer Science,18461,0,31986,19207,43667,26675,24435,0,0,15931,0,0,16049,0,22079,15430,39089,21784,48782,0,106983,31616,0,0
360,E065,Jawaharlal Nehru National College of Engineering Shimoga,EC-Electronics and Communications,32885,0,0,36246,0,38585,50620,0,0,36051,0,0,28017,50839,0,27089,38123,35293,56567,0,73976,37767,0,0
361,E065,Jawaharlal Nehru National College of Engineering Shimoga,EE-Electrical and Electronics,42622,0,0,51223,0,52397,101306,0,0,0,0,0,49616,0,0,36955,42567,41993,98033,0,0,57285,0,0
362,E065,Jawaharlal Nehru National College of Engineering Shimoga,IS-Information Science,52766,0,0,37886,58545,37911,41632,0,46075,33537,0,0,32433,0,42933,29470,41390,30830,93612,137329,0,67945,0,0
363,E065,Jawaharlal Nehru National College of Engineering Shimoga,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138793,0,0,0,0,0,0,0,0
364,E070,"Bahubali College of Engineering Hassan Dist,",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,E070,"Bahubali College of Engineering Hassan Dist,",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107444,0,0,0,0,0,0,0,0
366,E070,"Bahubali College of Engineering Hassan Dist,",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111456,0,0,0,0,0,0,0,0
367,E070,"Bahubali College of Engineering Hassan Dist,",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136787,0,0,0,0,0,0,0,0
368,E070,"Bahubali College of Engineering Hassan Dist,",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,E071,Vidya Vardhaka College of Engineering Mysuru,CE-Civil,48434,0,0,45983,0,47617,48175,0,0,42852,0,0,48942,0,0,38236,41570,46243,52904,0,87126,0,0,0
370,E071,Vidya Vardhaka College of Engineering Mysuru,CS-Computer Science,21919,0,30594,23893,24012,59582,21118,0,22550,14623,0,0,16893,0,28959,12980,13302,20047,48742,58233,96550,19078,0,0
371,E071,Vidya Vardhaka College of Engineering Mysuru,EC-Electronics and Communications,39628,0,0,43001,86021,85289,42654,0,0,26820,0,32578,27083,0,0,24349,46724,32095,42046,72603,70100,26360,0,50499
372,E071,Vidya Vardhaka College of Engineering Mysuru,EE-Electrical and Electronics,36917,0,0,38402,0,46768,30016,0,0,28680,0,0,30612,84582,0,28025,28715,32367,54818,0,56588,0,0,0
373,E071,Vidya Vardhaka College of Engineering Mysuru,IS-Information Science,32407,0,0,37323,0,58157,28465,0,0,23452,0,35601,24329,0,0,21902,26396,32437,64258,0,90148,22747,0,0
374,E071,Vidya Vardhaka College of Engineering Mysuru,ME-Mechanical,119427,0,120465,102443,0,135719,110120,0,0,77481,0,0,91907,0,127215,66956,94022,98761,121589,0,130312,71925,0,0
375,E075,Ballari Institute of Technology and Management Near Allipur Bellary,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140693,0,0,0,0,0,0,0,0
376,E075,Ballari Institute of Technology and Management Near Allipur Bellary,CS-Computer Science,78916,0,0,66469,0,0,35504,0,0,36463,0,0,45075,0,0,31801,0,50575,76193,119472,0,0,0,0
377,E075,Ballari Institute of Technology and Management Near Allipur Bellary,EC-Electronics and Communications,96975,0,0,134294,0,0,89229,0,0,60806,0,0,77545,0,0,50866,88748,112152,139984,0,0,0,0,0
378,E075,Ballari Institute of Technology and Management Near Allipur Bellary,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140798,0,0,0,0,0,0,0,0
379,E075,Ballari Institute of Technology and Management Near Allipur Bellary,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137607,0,0,0,0,0,0,0,0
380,E076,"Proudadevaraya Institute of Technology Indiranagar Hospet, Ballari DT",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140357,0,0,0,0,0,0,0,0
381,E076,"Proudadevaraya Institute of Technology Indiranagar Hospet, Ballari DT",CS-Computer Science,0,0,0,131017,0,0,0,0,0,108856,0,0,0,0,0,89484,0,0,121451,0,0,0,0,0
382,E076,"Proudadevaraya Institute of Technology Indiranagar Hospet, Ballari DT",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128530,0,0,0,0,0,0,0,0
383,E076,"Proudadevaraya Institute of Technology Indiranagar Hospet, Ballari DT",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140013,0,0,0,0,0,0,0,0
384,E076,"Proudadevaraya Institute of Technology Indiranagar Hospet, Ballari DT",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123293,0,0,0,0,0,0,0,0
385,E077,Vidya Vikas Institute of Engineering and Technology Mysuru,CE-Civil,99575,0,0,138353,0,0,103574,0,0,121187,0,0,0,0,0,99057,0,0,124197,0,0,0,0,0
386,E077,Vidya Vikas Institute of Engineering and Technology Mysuru,CS-Computer Science,82846,0,0,58047,0,74488,54781,0,0,40058,0,0,39909,0,0,39504,0,52876,78148,0,0,0,0,0
387,E077,Vidya Vikas Institute of Engineering and Technology Mysuru,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137296,0,0,0,0,0,0,0,0
388,E077,Vidya Vikas Institute of Engineering and Technology Mysuru,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138691,0,0,0,0,0,0,0,0
389,E077,Vidya Vikas Institute of Engineering and Technology Mysuru,IS-Information Science,0,0,0,114635,0,0,95221,0,0,97310,0,0,100088,0,0,86370,90816,112737,0,0,0,140288,0,0
390,E077,Vidya Vikas Institute of Engineering and Technology Mysuru,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139828,0,0,0,0,0,0,0,0
391,E078,The Oxford College of Engineering Bangalore,AU-Automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137887,0,0,0,0,0,0,0,0
392,E078,The Oxford College of Engineering Bangalore,BT-Bio Technology,0,0,0,140860,0,0,103803,0,0,102118,0,0,0,0,0,94114,0,0,114210,0,0,132978,0,0
393,E078,The Oxford College of Engineering Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140671,0,0,0,0,0,0,0,0
394,E078,The Oxford College of Engineering Bangalore,CS-Computer Science,36824,0,0,54312,0,82567,45495,0,0,35145,0,0,37701,0,57532,34762,37952,55480,107116,0,0,83399,0,0
395,E078,The Oxford College of Engineering Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139483,0,0,0,0,0,0,0,0
396,E078,The Oxford College of Engineering Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140651,0,0,0,0,0,0,0,0
397,E078,The Oxford College of Engineering Bangalore,IS-Information Science,90265,0,0,113735,0,0,81748,0,0,81158,0,0,96296,0,0,72722,0,109093,127240,0,0,132867,0,0
398,E078,The Oxford College of Engineering Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140509,0,0,0,0,0,0,0,0
399,E078,The Oxford College of Engineering Bangalore,CR-Ceramics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117636,0,0,0,0,0,0,0,0
400,E079,Acharya Institute of Technology Bangalore,AE-Aerospace,0,0,0,27459,0,0,23706,0,0,22336,0,0,21306,0,0,19902,27835,23757,45852,0,0,23735,0,27817
401,E079,Acharya Institute of Technology Bangalore,AU-Automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130999,0,0,0,0,0,0,0,0
402,E079,Acharya Institute of Technology Bangalore,BT-Bio Technology,71489,0,0,66915,0,0,61356,0,0,59040,0,0,69311,0,0,53433,0,84250,116299,0,0,0,0,0
403,E079,Acharya Institute of Technology Bangalore,CE-Civil,107869,0,0,139234,0,0,118930,0,0,126747,0,0,116513,0,0,92067,103053,113145,128545,0,0,116970,0,0
404,E079,Acharya Institute of Technology Bangalore,CS-Computer Science,24395,0,29207,31179,34065,42341,22996,0,0,20221,0,0,18518,0,22634,17516,20742,21567,51082,0,87036,32272,0,0
405,E079,Acharya Institute of Technology Bangalore,EC-Electronics and Communications,30248,0,0,36692,0,61716,43327,0,0,24218,0,0,30703,0,34808,24061,30435,31894,136865,0,0,59469,0,0
406,E079,Acharya Institute of Technology Bangalore,EE-Electrical and Electronics,46316,0,0,58595,0,61460,58613,0,0,41315,0,0,45787,61286,0,40057,46321,47370,108880,0,0,0,0,0
407,E079,Acharya Institute of Technology Bangalore,IS-Information Science,42993,57644,65655,43454,0,58218,42771,0,0,26834,0,0,26146,0,0,25062,29793,36271,112619,0,0,55404,0,0
408,E079,Acharya Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135949,0,0,0,0,0,0,0,0
409,E079,Acharya Institute of Technology Bangalore,MN-Mining Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132316,0,0,0,0,0,0,0,0
410,E079,Acharya Institute of Technology Bangalore,CR-Ceramics,0,0,0,126370,0,0,0,0,0,56169,0,0,56758,0,0,51756,73228,119685,132354,0,0,0,0,0
411,E081,H M S Institute of Technology Tumkur,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,E081,H M S Institute of Technology Tumkur,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137882,0,0,0,0,0,0,0,0
413,E081,H M S Institute of Technology Tumkur,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,E081,H M S Institute of Technology Tumkur,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,E081,H M S Institute of Technology Tumkur,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,E082,J S S Academy of Technical Education Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136201,0,0,0,0,0,0,0,0
417,E082,J S S Academy of Technical Education Bangalore,CS-Computer Science,19108,0,26007,21269,33491,39964,22267,0,107362,15619,0,0,15266,0,27638,12633,24353,23215,71622,0,83217,33547,0,0
418,E082,J S S Academy of Technical Education Bangalore,EC-Electronics and Communications,34026,0,49227,43330,0,95455,38755,0,0,22759,0,0,24344,76496,31948,21174,39700,31623,125194,0,0,59986,0,0
419,E082,J S S Academy of Technical Education Bangalore,EI-Electronics and Instrumentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129447,0,0,0,0,0,0,0,0
420,E082,J S S Academy of Technical Education Bangalore,IS-Information Science,23275,0,0,25896,0,70071,52817,0,0,20354,45278,0,19908,0,0,16185,35974,28215,122515,0,0,80660,0,0
421,E082,J S S Academy of Technical Education Bangalore,IM-Industrial Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139658,0,0,0,0,0,0,0,0
422,E082,J S S Academy of Technical Education Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140056,0,0,0,0,0,0,0,0
423,E083,H.K.B.K.College of Engineering Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89111,0,0,0,0,0,0,0,0
424,E083,H.K.B.K.College of Engineering Bangalore,CS-Computer Science,95676,0,0,134700,0,0,70340,0,0,91477,0,0,93493,0,0,65286,120511,109819,133997,0,0,0,0,0
425,E083,H.K.B.K.College of Engineering Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137498,0,0,0,0,0,0,0,0
426,E083,H.K.B.K.College of Engineering Bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140521,0,0,0,0,0,0,0,0
427,E083,H.K.B.K.College of Engineering Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96653,0,0,0,0,0,0,0,0
428,E085,"APS College of Engineering Somanahalli, Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121278,0,0,0,0,0,0,0,0
429,E085,"APS College of Engineering Somanahalli, Bangalore",CS-Computer Science,71091,0,0,118276,0,0,93250,0,0,57572,0,0,54835,0,0,54738,0,57963,128312,0,0,0,0,0
430,E085,"APS College of Engineering Somanahalli, Bangalore",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135637,0,0,0,0,0,0,0,0
431,E085,"APS College of Engineering Somanahalli, Bangalore",IS-Information Science,118557,0,0,129022,0,0,0,0,0,129260,0,0,139221,0,0,116771,0,0,138299,0,0,0,0,0
432,E085,"APS College of Engineering Somanahalli, Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81177,0,0,0,0,0,0,0,0
433,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",CS-Computer Science,0,0,0,132371,0,0,137802,0,0,132265,0,0,126358,0,0,118874,0,0,139623,0,0,125731,0,0
434,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133933,0,0,0,0,0,0,0,0
435,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138378,0,0,0,0,0,0,0,0
436,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137407,0,0,0,0,0,0,0,0
437,E087,Vivekananada Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113001,0,0,0,0,0,0,0,0
438,E087,Vivekananada Institute of Technology Bangalore,CS-Computer Science,74163,0,0,120856,0,0,80627,0,0,92083,0,0,92005,0,0,73107,112480,126565,140512,0,0,140824,0,0
439,E087,Vivekananada Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140256,0,0,0,0,0,0,0,0
440,E087,Vivekananada Institute of Technology Bangalore,IS-Information Science,0,0,0,138650,0,0,138184,0,0,135016,0,0,0,0,0,134338,0,0,0,0,0,0,0,0
441,E087,Vivekananada Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128578,0,0,0,0,0,0,0,0
442,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135976,0,0,0,0,0,0,0,0
443,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",CS-Computer Science,0,0,0,95326,0,0,0,0,0,0,0,0,82723,0,0,77345,0,0,0,0,0,0,0,0
444,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98188,0,0,0,0,0,0,0,0
445,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103711,0,0,0,0,0,0,0,0
446,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135714,0,0,0,0,0,0,0,0
447,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101956,0,0,0,0,0,0,0,0
448,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
