S.No.,Code,Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
638,E123,Canara Engineering College Bantwal DK DIST,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120142,0,0,0,0,0,0,0,0
639,E123,Canara Engineering College Bantwal DK DIST,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121461,0,122352,0,0,0,0,0,0
640,E123,Canara Engineering College Bantwal DK DIST,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",BM-Bio medical,135644,0,0,142593,0,0,119783,0,0,136094,0,0,113345,0,0,112025,135180,0,147418,0,0,0,0,0
642,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CS-Computer Science,128533,0,0,151256,0,0,127378,0,0,126647,0,0,0,0,0,125902,0,0,153317,0,0,0,0,0
644,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114961,0,0,0,0,0,0,0,0
645,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98493,0,0,0,0,0,0,0,0
646,E124,"Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",AI-Artificial Intelligence,32897,0,0,17270,32731,0,0,0,0,0,36660,0,20743,0,0,7390,0,23079,53715,0,0,33918,0,0
648,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",CE-Civil,0,0,0,126776,0,0,84386,0,0,59460,0,0,116232,0,0,59177,112870,105217,148736,0,0,73828,0,0
649,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",CS-Computer Science,7942,44525,0,10132,0,13464,14118,0,25957,8417,0,13359,8772,24616,0,5925,17683,11570,32436,0,50423,24966,0,29139
650,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",EC-Electronics and Communication,19959,0,99550,22622,0,28089,32716,0,0,15138,0,23646,16902,0,21071,13746,49302,19088,52223,99315,66928,33589,0,0
651,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",EE-Electrical and Electronics,64699,0,0,39330,0,0,44816,0,0,31111,0,0,38204,0,0,30921,0,52066,97179,0,0,0,0,0
652,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",ET-Electronics and Telecommunication,48672,0,0,50098,0,0,66237,0,0,39712,0,0,35233,0,0,34819,0,57668,116496,0,0,62605,0,0
653,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",IS-Information Science,19318,0,38265,14485,28987,18140,23150,0,0,12039,0,0,12699,0,21556,10390,28314,16959,62315,69722,0,28845,0,0
654,E126,"B M S Institute of Technology and Management Yelahanka, Bangalore",ME-Mechanical,0,0,0,0,0,0,136168,0,0,122724,0,0,0,0,0,122171,0,148233,144726,0,0,0,0,0
655,E127,M S Engineering College Bangalore Urban,AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,E127,M S Engineering College Bangalore Urban,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,E127,M S Engineering College Bangalore Urban,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149076,0,0,0,0,0,0,0,0
658,E127,M S Engineering College Bangalore Urban,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87353,0,0,0,0,0,0,0,0
659,E127,M S Engineering College Bangalore Urban,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149402,0,0,0,0,0,0,0,0
661,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CS-Computer Science,56810,0,0,63747,79709,0,43785,0,0,52169,0,0,0,0,0,29457,39700,56389,146776,0,0,0,0,0
662,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148367,0,0,0,0,0,0,0,0
663,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EE-Electrical and Electronics,0,0,0,120307,0,0,0,0,0,0,0,0,121810,0,0,75139,0,127298,110305,0,0,118288,0,0
664,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152718,0,0,0,0,0,0,0,0
665,E129,St. Joseph Engineering College Mangalore,AI-Artificial Intelligence,26432,0,0,35001,0,0,42799,0,0,51631,0,0,26723,0,0,23172,34478,36268,0,0,0,0,0,0
666,E129,St. Joseph Engineering College Mangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134699,0,0,0,0,0,0,0,0
667,E129,St. Joseph Engineering College Mangalore,CS-Computer Science,22669,0,37695,40166,0,47559,39063,0,40513,25831,0,0,18887,94380,34317,18579,28978,33790,151099,0,0,45558,0,0
668,E129,St. Joseph Engineering College Mangalore,EC-Electronics and Communication,62767,0,0,146028,0,0,58598,0,77029,60639,0,0,76129,0,0,45391,99494,59434,56510,0,0,52964,0,72396
669,E129,St. Joseph Engineering College Mangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152630,0,0,0,0,0,0,0,0
670,E129,St. Joseph Engineering College Mangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133594,0,0,0,0,0,0,0,0
671,E132,Secab Institute of Engineering and Technology Bijapur,AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,E132,Secab Institute of Engineering and Technology Bijapur,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153203,0,0,0,0,0,0,0,0
673,E132,Secab Institute of Engineering and Technology Bijapur,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150942,0,0,0,0,0,0,0,0
674,E132,Secab Institute of Engineering and Technology Bijapur,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76041,0,0,0,0,0,0,0,0
675,E132,Secab Institute of Engineering and Technology Bijapur,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,E132,Secab Institute of Engineering and Technology Bijapur,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,E133,G S S S Institute of Engineering and Technology for Women Mysore,CS-Computer Science,26613,0,0,33804,0,34583,26094,0,63847,20923,53044,27099,29052,0,0,20889,33698,25115,106363,0,113653,49813,0,0
678,E133,G S S S Institute of Engineering and Technology for Women Mysore,EC-Electronics and Communication,146867,0,0,105709,0,0,107927,0,0,74544,0,0,80991,0,109046,52282,58942,76304,131577,0,0,73850,0,0
679,E133,G S S S Institute of Engineering and Technology for Women Mysore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142194,0,0,0,0,0,0,0,0
680,E133,G S S S Institute of Engineering and Technology for Women Mysore,EI-Electronics and Instrumentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113589,0,0,0,0,0,0,0,0
681,E133,G S S S Institute of Engineering and Technology for Women Mysore,IS-Information Science,63392,0,0,59870,0,61864,37779,0,0,32517,0,0,32408,0,0,30158,90879,40619,93338,0,122936,0,0,0
682,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech. Laxmeshwara-Tq, Gadag Dt.",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152772,0,0,0,0,0,0,0,0
683,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech. Laxmeshwara-Tq, Gadag Dt.",CS-Computer Science,102841,0,0,110250,0,0,148213,0,0,0,0,0,91034,0,0,77143,96273,123402,130907,0,0,107132,0,0
684,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech. Laxmeshwara-Tq, Gadag Dt.",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152881,0,0,0,0,0,0,0,0
685,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech. Laxmeshwara-Tq, Gadag Dt.",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132122,0,0,0,0,0,0,0,0
686,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech. Laxmeshwara-Tq, Gadag Dt.",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134742,0,0,0,0,0,0,0,0
687,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech. Laxmeshwara-Tq, Gadag Dt.",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153063,0,0,0,0,0,0,0,0
689,E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",CS-Computer Science,55563,0,0,60046,0,0,92976,0,0,46263,0,110833,63458,0,0,42653,0,90825,129334,0,0,0,0,0
690,E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",EC-Electronics and Communication,0,0,0,146702,0,0,127466,0,0,0,0,0,150824,0,0,123980,124514,0,0,0,0,0,0,0
691,E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148137,0,0,0,0,0,0,0,0
692,E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal, Uttara Kannada -Dist",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93076,0,0,0,0,0,0,0,0
693,E136,Moodalakatte Institute of Technology Udupi District,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151636,0,0,0,0,0,0,0,0
694,E136,Moodalakatte Institute of Technology Udupi District,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149549,0,0,0,0,0,0,0,0
695,E136,Moodalakatte Institute of Technology Udupi District,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114169,0,0,0,0,0,0,0,0
696,E136,Moodalakatte Institute of Technology Udupi District,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,E139,Impact College of Engineering and Applied Sciences Bangalore,AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,E139,Impact College of Engineering and Applied Sciences Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,E139,Impact College of Engineering and Applied Sciences Bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149752,0,0,0,0,0,0,0,0
700,E139,Impact College of Engineering and Applied Sciences Bangalore,DS-Computer Science and Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,E139,Impact College of Engineering and Applied Sciences Bangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,E139,Impact College of Engineering and Applied Sciences Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,E139,Impact College of Engineering and Applied Sciences Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,E141,P E S University (Electronic City Campus) Bangalore,CS-Computer Science,10290,0,22816,10221,24662,16846,8823,0,12710,7101,0,12583,5915,22944,13061,3735,16300,11520,49565,98189,106329,26912,0,47027
705,E141,P E S University (Electronic City Campus) Bangalore,EC-Electronics and Communication,16321,0,21331,14781,0,22832,16084,0,75595,12374,38488,0,15005,0,0,6918,27030,21009,105508,0,106227,52456,0,0
706,E141,P E S University (Electronic City Campus) Bangalore,ME-Mechanical,0,0,0,68694,0,0,0,0,0,57270,0,0,94288,0,0,41040,0,122288,115065,0,0,0,0,0
707,E142,"Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128092,0,0,0,0,0,0,0,0
708,E142,"Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",CS-Computer Science,66481,0,0,60234,0,68508,43502,0,0,40033,0,0,39839,0,0,36486,0,41722,111846,0,0,130722,0,0
709,E142,"Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",EC-Electronics and Communication,0,0,0,89018,0,0,84949,0,0,73365,0,0,0,0,0,66858,69482,140068,101601,0,0,0,0,0
710,E142,"Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",IS-Information Science,0,0,0,143695,0,0,134652,0,0,77725,0,0,0,0,0,77553,0,93424,0,0,0,0,0,0
711,E142,"Adichunchanagiri University(Formerly BGSIT) Nagamangala Taluk,Mandya Dist.",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64829,0,0,0,0,0,0,0,0
712,E144,Srinivas Institute of Technology Mangalore.,AE-Aerospace ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147657,0,0,0,0,0,0,0,0
713,E144,Srinivas Institute of Technology Mangalore.,AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136952,0,0,0,0,0,0,0,0
714,E144,Srinivas Institute of Technology Mangalore.,AU-Automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329,0,0,0,0,0,0,0,0
715,E144,Srinivas Institute of Technology Mangalore.,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151402,0,0,0,0,0,0,0,0
716,E144,Srinivas Institute of Technology Mangalore.,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150917,0,0,0,0,0,0,0,0
717,E144,Srinivas Institute of Technology Mangalore.,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,E144,Srinivas Institute of Technology Mangalore.,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150418,0,0,0,0,0,0,0,0
719,E144,Srinivas Institute of Technology Mangalore.,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,E144,Srinivas Institute of Technology Mangalore.,MR-Marine Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133032,0,0,0,0,0,0,0,0
721,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",AI-Artificial Intelligence,124149,0,0,115760,0,0,0,0,0,120467,0,0,152675,0,0,110237,0,0,0,0,0,0,0,0
722,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",CS-Computer Science,64576,0,0,77069,0,134018,68382,0,0,49030,0,0,47402,0,62304,44361,54857,59593,146171,0,0,68177,0,0
724,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137384,0,0,0,0,0,0,0,0
725,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135986,0,0,0,0,0,0,0,0
726,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",IS-Information Science,0,0,0,132105,0,0,0,0,0,79855,0,0,75652,0,0,74591,0,94230,152995,0,0,0,0,0
727,E145,"Rajarajeswari College of Engineering Kumbalagodu,Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133117,0,0,0,0,0,0,0,0
728,E146,"Shreedevi Institute of Technology Kenjar, Mangalore",AE-Aerospace ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147599,0,0,0,0,0,0,0,0
729,E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153315,0,0,0,0,0,0,0,0
731,E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,E146,"Shreedevi Institute of Technology Kenjar, Mangalore",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,E146,"Shreedevi Institute of Technology Kenjar, Mangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,E147,T.John Engineering College Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,E147,T.John Engineering College Bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150967,0,0,0,0,0,0,0,0
736,E147,T.John Engineering College Bangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144359,0,0,0,0,0,0,0,0
737,E147,T.John Engineering College Bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152903,0,0,0,0,0,0,0,0
738,E147,T.John Engineering College Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,E149,Cambridge Institutute of Technology Bangalore,AI-Artificial Intelligence,0,0,0,67438,0,0,53894,0,0,56340,0,0,62094,0,0,46924,0,98432,107919,0,0,0,0,0
740,E149,Cambridge Institutute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150904,0,0,0,0,0,0,0,0
741,E149,Cambridge Institutute of Technology Bangalore,CS-Computer Science,41394,0,56603,44060,111804,87453,55446,0,0,35985,0,43756,41776,0,64324,31519,73914,39161,101856,0,118205,51727,0,0
742,E149,Cambridge Institutute of Technology Bangalore,EC-Electronics and Communication,0,0,0,141783,0,0,125747,0,0,111819,0,0,129138,0,0,85988,0,101672,143598,0,0,140278,0,0
743,E149,Cambridge Institutute of Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152267,0,0,0,0,0,0,0,0
744,E149,Cambridge Institutute of Technology Bangalore,IS-Information Science,41505,137991,0,52893,0,63969,46923,0,88951,41148,0,54701,44841,0,0,39742,57743,50309,136157,0,0,82723,0,0
745,E149,Cambridge Institutute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126838,0,0,0,0,0,0,0,0
746,E150,P E S Institute of Technology and Management Shivamogga,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148065,0,0,0,0,0,0,0,0
747,E150,P E S Institute of Technology and Management Shivamogga,CS-Computer Science,55553,0,65352,39092,0,58867,38740,0,0,45952,0,0,38013,0,45347,36123,46519,44317,126662,0,129116,62761,0,0
748,E150,P E S Institute of Technology and Management Shivamogga,EC-Electronics and Communication,128792,0,0,115671,0,141020,80574,0,0,92952,0,0,68505,0,0,59145,87810,79674,139745,0,0,74900,0,0
749,E150,P E S Institute of Technology and Management Shivamogga,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149002,0,0,0,0,0,0,0,0
750,E150,P E S Institute of Technology and Management Shivamogga,IS-Information Science,83487,0,0,65386,0,86524,44903,0,0,50649,0,0,44112,0,0,41311,0,59654,115121,0,131738,0,0,0
751,E150,P E S Institute of Technology and Management Shivamogga,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147187,0,0,0,0,0,0,0,0
752,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",AE-Aerospace ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145534,0,0,0,0,0,0,0,0
753,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",AI-Artificial Intelligence,0,0,0,85074,0,0,89964,0,0,0,0,0,78905,0,0,77073,0,146030,0,0,0,0,0,0
754,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS-Computer Science,51796,0,65985,43171,112103,64866,48955,0,49414,53505,0,0,32712,0,36944,29721,37758,32276,153140,0,0,68471,0,0
756,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134406,0,0,0,0,0,0,0,0
757,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IS-Information Science,0,0,0,81916,118357,97598,68862,0,0,55196,0,0,62526,0,0,54920,0,62081,0,0,0,144744,0,0
758,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",MT-Mechatronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64384,0,0,0,0,0,0,0,0
760,E152,"S D M Institute of Tech. Ujire,Dakshina Kannada",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124971,0,0,0,0,0,0,0,0
761,E152,"S D M Institute of Tech. Ujire,Dakshina Kannada",CS-Computer Science,96833,0,104202,65184,0,83195,150031,0,0,60022,0,0,54712,0,61643,48575,51789,54515,132670,0,0,117468,0,0
762,E152,"S D M Institute of Tech. Ujire,Dakshina Kannada",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0
763,E152,"S D M Institute of Tech. Ujire,Dakshina Kannada",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76513,0,0,0,0,0,0,0,0
764,E152,"S D M Institute of Tech. Ujire,Dakshina Kannada",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,141227,0,0,139594,0,0,0,0,0,0,0,0
765,E152,"S D M Institute of Tech. Ujire,Dakshina Kannada",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,E153,S E A College of Engineering and Technology K R puram bangalore,AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151193,0,0,0,0,0,0,0,0
767,E153,S E A College of Engineering and Technology K R puram bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,E153,S E A College of Engineering and Technology K R puram bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153213,0,0,0,0,0,0,0,0
769,E153,S E A College of Engineering and Technology K R puram bangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,E153,S E A College of Engineering and Technology K R puram bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152945,0,0,0,0,0,0,0,0
771,E153,S E A College of Engineering and Technology K R puram bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,E154,Government Engineering College Chamarajanagara,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149217,0,0,0,0,0,0,0,0
773,E154,Government Engineering College Chamarajanagara,CS-Computer Science,78218,0,0,77636,129444,98251,90732,0,0,57721,0,61783,61448,0,0,52424,54399,61034,80265,109789,114372,63356,0,83865
774,E154,Government Engineering College Chamarajanagara,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146076,150876,0,0,0,0,146569,0,0
775,E154,Government Engineering College Chamarajanagara,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146038,0,0,0,0,0,0,0,0
776,E155,Government Engineering College Hassan,CE-Civil,134901,0,0,127598,0,0,131050,0,0,69206,0,0,90821,0,0,59942,60648,75394,93411,125641,100575,61801,0,0
777,E155,Government Engineering College Hassan,CS-Computer Science,126995,0,0,34431,0,42436,56398,0,0,27873,0,33159,27109,0,0,22987,27089,29839,54899,0,80550,48661,0,95469
778,E155,Government Engineering College Hassan,EC-Electronics and Communication,53442,0,0,53153,61790,58419,62804,0,0,36426,0,0,36498,40103,38994,33384,35559,38882,67777,0,83921,67006,0,0
779,E155,Government Engineering College Hassan,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148964,0,0,0,0,0,0,0,0
780,E156,"Government Engineering College K R Pet, Mandya DT.",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150605,0,0,0,0,0,0,0,0
781,E156,"Government Engineering College K R Pet, Mandya DT.",CS-Computer Science,102011,0,0,82168,0,0,97054,0,0,58999,0,60358,70716,0,0,46665,46870,58352,131101,0,0,80549,0,85368
782,E156,"Government Engineering College K R Pet, Mandya DT.",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153260,0,0,0,0,0,0,0,0
783,E156,"Government Engineering College K R Pet, Mandya DT.",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152607,0,0,0,0,0,0,0,0
784,E157,Government Engineering College Ramanagara,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153093,0,0,0,0,0,0,0,0
785,E157,Government Engineering College Ramanagara,CS-Computer Science,130443,0,0,125470,152030,0,103184,0,0,60995,0,94468,70999,0,0,58673,58735,78331,143260,0,0,126620,0,0
786,E157,Government Engineering College Ramanagara,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146325,0,0,0,0,0,0,0,0
787,E157,Government Engineering College Ramanagara,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148167,0,0,0,0,0,0,0,0
